num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,plot_keywords,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score,genre
20,102,13220,Thriller,Supercapitalist ,289,0,9,USA,Not Rated,0,2012,3.9,Action
8,90,0,Action,Rockaway ,355,one word title,6,USA,R,2000000,2007,4.6,Action
19,30,0,Comedy,Wings             ,7646,1990s|brother brother relationship|nantucket island|one word title|sister sister relationship,56,USA,0,0,0,7.3,Action
90,92,7927,Crime,The Lady from Shanghai ,19236,law partner|murder|partner|seaman|yacht,175,USA,Not Rated,2300000,1947,7.7,Action
21,88,0,Horror,No Man's Land: The Rise of Reeker ,2701,death|desert|robber|sheriff|waitress,31,USA,R,2000000,2008,4.9,Action
12,97,0,Crime,Highway ,5182,1990s|homoeroticism|reference to kurt cobain|road trip|year 1994,67,USA,R,14000000,2002,6.3,Action
33,96,0,Comedy,Small Apartments ,5732,fire investigator|landlord|suicide|talking to one's self in a mirror|turpentine,26,USA,R,2000000,2012,6.1,Action
9,87,0,Comedy,Coffee Town ,4204,barista|coffee|coffee shop|fight|insult,19,USA,0,2000000,2013,6.6,Action
94,106,2436,Comedy,The Ghastly Love of Johnny X ,344,1950s|independent film|outlaw|trial,19,USA,Not Rated,2000000,2012,5.7,Action
41,107,4556,Comedy,All Is Bright ,4478,christmas tree|french canadian|new york|salesman,23,USA,R,0,2013,5.6,Action
38,80,0,Horror,The Torture Chamber of Dr. Sadism ,952,count|drawn and quartered|tied up|torture chamber|torture device,36,West Germany,M,0,1967,6.0,Action
12,91,0,Comedy,Straight A's ,3605,addict|paternity|rascal|swimming pool|texas,20,USA,R,2000000,2013,5.7,Action
25,99,0,Comedy,A Funny Thing Happened on the Way to the Forum ,6804,based on stage musical|based on stage musical based on stage play|freedom|historical fiction|virgin,72,USA,Approved,2000000,1966,7.0,Action
27,102,0,Documentary,Slacker Uprising ,2242,character name in title|election campaign|presidential election,15,USA,0,2000000,2007,5.3,Action
2,108,0,Action,The Legend of Hell's Gate: An American Conspiracy ,583,1800s|doc holliday|robbers|sheriff|texas,14,USA,PG-13,2000000,2011,4.4,Action
23,88,0,Comedy,The Walking Deceased ,2348,zombie|zombie spoof,25,USA,R,1250000,2015,3.4,Action
32,89,0,Drama,The Curse of Downers Grove ,1040,0,22,USA,0,2000000,2015,4.5,Action
18,92,0,Thriller,Shark Lake ,838,blood|daughter|jail|police|shark,17,USA,Not Rated,2000000,2015,3.4,Action
45,99,4600000,Crime,River's Edge ,11763,death|friend|high school|murder|police,111,USA,R,1900000,1986,7.1,Action
60,103,1420578,Drama,Northfork ,4894,boy|caretaker|dam|evacuation|orphanage,122,USA,PG-13,1900000,2003,6.4,Action
23,90,0,Action,The Marine 4: Moving Target ,2032,killed in police car|mercenary|police officer shot in the leg|police officer shot through the heart|whistleblower,15,USA,R,1950000,2015,5.2,Action
363,95,1028658,Drama,Buried ,118684,buried alive|coffin|iraq|one person|single set production,447,Spain,R,3000000,2010,7.0,Action
249,97,466702,Comedy,Submarine ,65877,15 year old|school|teen comedy|teen movie|virginity,100,UK,R,0,2010,7.3,Action
68,108,0,Documentary,The Square ,6678,0,42,Egypt,Not Rated,1500000,2013,8.1,Action
14,95,18435,Drama,One to Another ,1010,fellatio|female frontal nudity|male frontal nudity|nude sunbathing|orgy,15,France,Unrated,1400000,2006,5.8,Action
359,100,35266619,Drama,Carrie ,108248,outcast|prom|self injury|telekinesis|tragic event,371,USA,R,30000000,2013,5.9,Action
15,160,95236,Drama,ABCD (Any Body Can Dance) ,5018,0,38,India,Not Rated,0,2013,6.4,Action
256,101,26505000,Horror,A Nightmare on Elm Street ,149293,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,668,USA,X,1800000,1984,7.5,Action
194,90,2957978,Biography,Man on Wire ,40481,new york city|passion|reenactment|rooftop|tower,134,UK,PG-13,1000000,2008,7.8,Action
0,86,0,Drama,Abandoned ,333,boat|one word title|sea|storm|survivor,6,New Zealand,0,0,2015,6.3,Action
10,89,444044,Drama,Brotherly Love ,744,basketball|burglary|police|robbery|teenage girl,19,USA,R,1900000,2015,7.2,Action
311,87,40990055,Drama,The Last Exorcism ,41509,cult film|documentary crew|exorcism|found footage|satanic ritual,300,France,PG-13,1800000,2010,5.6,Action
205,98,1445366,Biography,Nowhere Boy ,29019,1960s|childhood|friendship|love|the beatles,75,UK,R,0,2009,7.2,Action
94,125,0,Drama,A Streetcar Named Desire ,78454,brother in law sister in law relationship|expectant father|histrionic personality disorder|middle aged woman|off screen rape,233,USA,PG,1800000,1951,8.0,Action
192,95,0,Comedy,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,342585,bomber|doomsday|general|u.s. president|war room,839,USA,PG,1800000,1964,8.5,Action
85,118,5709616,Drama,El crimen del padre Amaro ,11088,church|love|mexico|politics|priest,110,Mexico,R,1800000,2002,6.8,Action
663,93,12784397,Drama,Beasts of the Southern Wild ,70336,auroch|community|hospital|illness|six year old,269,USA,PG-13,1800000,2012,7.3,Action
62,96,0,Action,Battle for the Planet of the Apes ,22764,ape|general|gorilla|outer space|planet of the apes,91,USA,G,1800000,1973,5.5,Action
39,109,3050934,Drama,Songcatcher ,2794,doctor|mountain|musician|song|university,78,USA,PG-13,1800000,2000,7.3,Action
68,109,841206,Drama,Higher Ground ,2603,1960s|belief in the afterlife|domestic violence|faith|minister,34,USA,R,0,2011,6.3,Action
3,155,0,Comedy,Vaalu ,563,0,6,India,0,150000000,2015,5.1,Action
130,90,638476,Comedy,The Greatest Movie Ever Sold ,13223,advertising|movie in title|product placement,45,USA,PG-13,1500000,2011,6.6,Action
13,93,0,Comedy,Ed and His Dead Mother ,1435,based on ed gein|dog|hyperactive|macabre|zombie,17,USA,PG-13,1800000,1993,6.1,Action
44,108,505295,Adventure,Travelers and Magicians ,1747,bhutan|buddhist|monk|storytelling|weaver,28,Australia,0,1800000,2003,7.5,Action
26,114,0,Western,Hang 'Em High ,25472,imperative in title|judge|marshal|murder|vigilante,109,USA,M,1800000,1968,7.0,Action
27,87,0,Crime,Deadline - U.S.A. ,1756,editor|gangster|newspaper|organized crime|press,28,USA,0,0,1952,7.2,Action
53,113,0,Horror,Sublime ,6267,birthday|birthday party|colonoscopy|hospital|surgery,103,USA,R,1800000,2007,5.3,Action
0,87,0,Comedy,A Beginner's Guide to Snuff ,13,0,0,USA,0,0,2016,8.7,Action
10,90,0,Action,Independence Daysaster ,761,fireworks|kiss|to be continued ending|uncle nephew relationship|usaf,12,Canada,PG-13,1800000,2013,3.4,Action
4,111,0,Comedy,Dysfunctional Friends ,686,ex boyfriend ex girlfriend relationship|gossip|inheritance|mansion|reference to howard university,8,USA,Not Rated,1800000,2012,5.4,Action
181,81,7267324,Crime,Run Lola Run ,161471,bechdel test failed|money|multiple outcomes|repeated event|subway,709,Germany,R,3500000,1998,7.8,Action
114,93,145540,Drama,May ,26773,case|doll|dry humor|friend|love,277,USA,R,500000,2002,6.7,Action
11,90,0,Adventure,Against the Wild ,840,cave|salmon,9,Canada,PG,2000000,2013,4.7,Action
1,112,0,Horror,Living Dark: The Story of Ted the Caver ,28,brother|cave|caver|dark|funeral,1,USA,PG-13,1750000,2013,6.3,Action
75,106,12589108,Adventure,Under the Same Moon ,5526,12 year old|boy|mexican|mexican immigrant|mexico,58,Mexico,PG-13,0,2007,7.4,Action
80,88,0,Action,Conquest of the Planet of the Apes ,23268,ape|future|intelligence|revolution|slave revolt,95,USA,PG,1700000,1972,6.1,Action
179,138,35918429,Crime,In the Bedroom ,32415,doctor|maine|only son|school choir|summer,510,USA,R,1700000,2001,7.5,Action
225,105,92401,Horror,I Spit on Your Grave ,56402,horror movie remake|rape|rape and revenge|rape victim|revenge,209,USA,R,2000000,2010,6.3,Action
77,98,1943649,Comedy,"Happy, Texas ",8697,banker|beauty pageant|escaped convict|gay|pageant,122,USA,PG-13,1700000,1999,6.3,Action
124,86,992238,Drama,My Summer of Love ,16349,female frontal nudity|lesbian relationship|summer|voyeurism|yorkshire,103,UK,R,1700000,2004,6.8,Action
195,104,4231500,Drama,The Lunchbox ,30479,delivery|delivery to wrong address|lunchbox|open ended|unconventional romance,162,India,PG,1000000,2013,7.8,Action
76,100,396035,Drama,Yes ,2725,beach|lebanese|loss|muslim|restaurant,48,UK,R,1000000,2004,6.9,Action
51,126,0,Comedy,You Can't Take It with You ,17799,eccentric|friend|house|monopoly|stenographer,133,USA,Approved,1644736,1938,8.0,Action
101,118,0,Drama,From Here to Eternity ,33987,boxing|captain|hawaii|love|sergeant,150,USA,Not Rated,1650000,1953,7.8,Action
55,103,0,Western,She Wore a Yellow Ribbon ,11920,captain|cavalry|fort|retirement|yellow ribbon,90,USA,Unrated,1600000,1949,7.4,Action
15,102,2507106,Drama,Grace Unplugged ,2561,christianity|love|reference to justin bieber|reference to taylor swift|worship,21,USA,PG,0,2013,6.1,Action
16,84,6026908,Comedy,Foolish ,536,accidental killing|drug humor|profanity|sexual humor|stand up comedy,13,USA,R,2000000,1999,4.3,Action
5,0,2592808,Crime,N-Secure ,548,betrayal|family relationships|insecurity|murder|passive aggression,15,USA,R,0,2010,3.5,Action
109,95,1060591,Comedy,Caramel ,9750,caramel|friendship|police|secret|suitor,66,France,PG,1300000,2007,7.2,Action
40,92,0,Horror,Out of the Dark ,2621,haunted house,18,USA,R,0,2014,4.7,Action
51,90,155972,Comedy,The Bubble ,4702,gay|hairy chest|homosexual|israel|male nudity,23,Israel,Unrated,1500000,2006,7.3,Action
149,113,0,Drama,The Conversation ,74651,corruption|neo noir|recording|saxophone|surveillance,313,USA,PG,1600000,1974,7.9,Action
4,0,129319,Romance,Dil Jo Bhi Kahey... ,257,0,4,India,0,70000000,2005,5.1,Action
35,123,26893,Crime,Mississippi Mermaid ,4391,antibes|hotel|island|reunion|reunion island,26,France,R,1600000,1969,7.2,Action
22,111,2580,Drama,I Love Your Work ,1618,film student|marriage|mental breakdown|movie star|obsession,40,USA,R,1650000,2003,5.4,Action
68,99,0,Horror,Cabin Fever ,3313,female rear nudity|flesh eating virus|horror movie remake|remake|topless female nudity,40,USA,Not Rated,0,2016,3.7,Action
287,110,58885635,Action,Dawn of the Dead ,194426,mall|mayhem|nurse|rear entry sex|survival horror,1057,USA,R,26000000,2004,7.4,Action
173,108,19067631,Comedy,Waitress ,37714,domestic violence|pregnancy|unhappy marriage|unwanted pregnancy|waitress,204,USA,PG-13,2000000,2007,7.1,Action
61,92,11806119,Action,Bloodsport ,57578,hand to hand combat|hong kong|kumite|martial arts|tournament,210,USA,R,1100000,1988,6.8,Action
96,120,0,Comedy,Mr. Smith Goes to Washington ,77392,camp|corruption|governor|senate|u.s. senate,245,USA,Not Rated,1500000,1939,8.2,Action
71,91,7417210,Drama,Kids ,59041,coming of age|marijuana|rape|virgin|weed,408,USA,0,1500000,1995,7.0,Action
110,88,7362100,Comedy,The Squid and the Whale ,60295,boy|divorce|tennis|tennis coach|writer,232,USA,R,1500000,2005,7.4,Action
110,97,7022940,Comedy,Kissing Jessica Stein ,14018,friend|friendship|journalist|new york city|personal ad,190,USA,R,1000000,2001,6.7,Action
101,95,190666,Comedy,"A Woman, a Gun and a Noodle Shop ",2410,betrayal|husband wife relationship|murder|noodles|salary,20,China,R,0,2009,5.7,Action
2,90,0,Action,Kickboxer: Vengeance ,246,0,1,USA,0,17000000,2016,9.1,Action
97,95,0,Film-Noir,Spellbound ,32927,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder,161,USA,Unrated,1696377,1945,7.6,Action
53,103,5132222,Drama,Exotica ,14112,bird|cult film|egg|nightclub|toronto,83,Canada,R,2000000,1994,7.2,Action
106,110,2365931,Comedy,Buffalo '66 ,36657,shower|stripper|tap dancing|underwear|undressing,318,USA,R,1500000,1998,7.5,Action
445,103,53991137,Fantasy,Insidious ,202800,baby|boy|coma|demon|house,752,USA,PG-13,1500000,2010,6.8,Action
131,92,0,Comedy,Repo Man ,25332,punk|punk rocker|repossession|televangelist|ufo,148,USA,R,1500000,1984,6.9,Action
94,114,1221261,Crime,Nine Queens ,38215,con artist|hotel|partner|scam|stamp,125,Argentina,R,1500000,2000,7.9,Action
105,101,2408553,Documentary,The Gatekeepers ,4547,interview|jerusalem|jewish|terrorism|terrorist bombing,33,Israel,PG-13,0,2012,7.6,Action
75,112,712294,Drama,The Ballad of Jack and Rose ,9408,commune|defecation|environmentalism|fellatio|island,68,USA,R,1500000,2005,6.7,Action
97,104,3447339,Comedy,The To Do List ,29517,feces in a swimming pool|female vomiting|high school|lifeguard|male objectification,79,USA,R,1500000,2013,5.8,Action
37,99,418953,Crime,Killing Zoe ,17322,bank|bastille day|call girl|childhood friend|drugs,93,France,R,1500000,1993,6.5,Action
84,98,406035,Drama,The Believer ,30314,jew|jewish nazi|nazism|racism|skinhead,159,USA,R,1500000,2001,7.2,Action
88,107,402820,Drama,Snow Angels ,10896,flashback|football game|school|small town|snow,57,USA,R,0,2007,6.9,Action
6,93,0,Action,Unsullied ,95,0,3,USA,R,1500000,2014,5.5,Action
127,100,373967,Horror,Session 9 ,43839,abandoned asylum|abandoned hospital|asbestos|lobotomy|multiple personality,481,USA,R,1500000,2001,6.5,Action
32,80,194568,Comedy,I Want Someone to Eat Cheese With ,2963,cheese|city|ice cream|school|second city,28,USA,R,1500000,2006,6.2,Action
8,94,0,Drama,Mooz-Lum ,919,one word title,14,USA,PG-13,0,2010,6.7,Action
229,93,0,Comedy,Hatchet ,23349,bayou|boat|louisiana|swamp|tour,235,USA,R,1500000,2006,5.7,Action
120,87,163245,Comedy,Modern Times ,143086,actor director writer|invention|machine|music score composed by director|tramp,211,USA,G,1500000,1936,8.6,Action
31,91,119841,Drama,Stolen Summer ,2419,catholic|catholicism|rabbi|school|summer,55,USA,PG,1500000,2002,6.5,Action
100,84,173066,Comedy,My Name Is Bruce ,21379,b movie|birthday|chinese|demon|small town,88,USA,R,1500000,2007,6.3,Action
14,90,92362,Comedy,The Salon ,444,0,5,USA,PG-13,1500000,2005,4.3,Action
14,98,105943,Comedy,Road Hard ,1351,girl in panties|panties|red panties|stand up comedy,11,USA,0,1500000,2015,6.1,Action
39,108,0,Drama,Forty Shades of Blue ,1134,love|music producer|previous marriage|rock 'n' roll|russian,26,USA,R,1500000,2005,6.0,Action
35,124,183490,Drama,Amigo ,463,american|filipino|friendship|guerrilla army|village,8,USA,R,1700000,2010,5.8,Action
178,95,3478,Fantasy,Pontypool ,22212,blood splatter|talk radio|virus|vomiting blood|zombie apocalypse,142,Canada,Not Rated,1500000,2008,6.7,Action
46,90,52166,Drama,Trucker ,2792,cancer|cigarette smoking|hospital|one night stand|trucker,22,USA,R,2000000,2008,6.7,Action
0,93,0,Comedy,Me You and Five Bucks ,7,0,0,USA,0,1500000,2015,7.6,Action
234,101,1163508,Drama,The Lords of Salem ,20376,blood|flashback|radio dj|radio station|vinyl,166,USA,R,2500000,2012,5.1,Action
166,107,0,Comedy,Housebound ,23323,bloody violence|exploding head|haunted house|plot twist|slapstick,83,New Zealand,Not Rated,350000,2014,6.8,Action
56,20,0,Documentary,Wal-Mart: The High Cost of Low Price ,4120,greed|pollution|slave labor|truth|wal mart,70,USA,Not Rated,1500000,2005,6.8,Action
16,87,0,Drama,Fetching Cody ,1232,death|high school|prostitute|suicide|time travel,10,Canada,0,1500000,2005,6.8,Action
9,98,0,Comedy,Once Upon a Time in Queens ,291,0,7,USA,R,1500000,2013,6.3,Action
18,112,0,Comedy,Closer to the Moon ,2841,0,13,Romania,Not Rated,5000000,2014,7.1,Action
4,82,0,Sci-Fi,Mutant World ,459,0,10,Canada,0,1500000,2014,2.8,Action
0,102,0,Comedy,Growing Up Smith ,108,adolescence|girl next door|growing vegetables|high standards|sent away,1,USA,PG-13,2000000,2015,8.2,Action
6,97,0,Action,Checkmate ,735,0,18,USA,0,1500000,2015,3.1,Action
387,130,80033643,Action,Jack Reacher ,226583,coma|mysterious villain|police chase|shooting range|sniper,448,USA,PG-13,60000000,2012,7.0,Action
35,101,0,Drama,#Horror ,1547,bullying|cyberbullying|girl|internet|throat slitting,42,USA,Not Rated,1500000,2015,3.3,Action
27,93,0,Action,Wind Walkers ,133,after dark horrorfest,2,USA,R,2000000,2015,3.6,Action
145,83,184925485,Animation,Snow White and the Seven Dwarfs ,133348,dwarf|love|princess|queen|snow white,204,USA,Approved,2000000,1937,7.7,Action
78,106,304124,Drama,The Holy Girl ,2720,16 year old|doctor|hotel|tinnitus|title directed by female,37,Argentina,R,1400000,2004,6.7,Action
10,113,0,Western,Shalako ,1978,bare chested male bondage|european|female frontal nudity|topless woman|war paint,41,UK,PG,1455000,1968,5.5,Action
60,94,36830,Adventure,Incident at Loch Ness ,3291,boat|director|loch ness|loch ness monster|monster,63,UK,PG-13,1400000,2004,6.6,Action
9,101,0,Drama,The Dog Lover ,162,0,8,USA,PG,2000000,2016,4.8,Action
63,99,0,Horror,Girl House ,4948,college student|disfigured face|house|suicide|website,33,Canada,0,3150000,2014,5.5,Action
92,76,231186,Crime,The Blue Room ,2082,male pubic hair|manipulative personality|murder of wife|neglected wife|pubic hair,16,France,R,0,2014,6.3,Action
4,91,0,Horror,House at the End of the Drive ,330,ghost story|manson family|paranormal|real life event|reference to sharon tate,6,USA,R,1400000,2014,6.9,Action
53,105,0,Adventure,Batman: The Movie ,22975,black cat|catwoman|dc comics|penguin|riddler,155,USA,Approved,1377800,1966,6.5,Action
116,120,3650677,Comedy,"Lock, Stock and Two Smoking Barrels ",414976,antique|cockney accent|hatchet|money|shotgun,523,UK,R,960000,1998,8.2,Action
0,105,0,Western,The Ballad of Gregorio Cortez ,39,0,2,USA,0,1250000,1982,7.1,Action
13,120,0,Action,The Streets of San Francisco             ,3405,city name in series title|homicide|older man younger man relationship|place in series title|police partner,13,USA,0,0,0,7.3,Action
98,105,1647780,Drama,The Celebration ,65951,dogme 95|family secret|haunted by the past|secret|speech,258,Denmark,R,1300000,1998,8.1,Action
43,95,695229,Comedy,Trees Lounge ,11369,alcoholic drink|bar|drink|drinking|drunk,65,USA,R,1300000,1996,7.2,Action
15,135,638951,Drama,Journey from the Fall ,775,1970s|1980s|nonlinear timeline|rescue|vietnam war,19,USA,R,1592000,2006,7.4,Action
14,105,609042,Drama,The Basket ,449,basketball|german immigrant|opera|two word title|war orphan,38,USA,PG,1300000,1999,6.5,Action
56,83,1521,Comedy,Eddie: The Sleepwalking Cannibal ,1231,art teacher|cannibal|inspiration|painter|sleepwalking,10,Canada,Not Rated,1500000,2012,5.7,Action
79,111,32940507,Action,Mercury Rising ,54316,autistic child|boy|child in danger|fbi|nsa,127,USA,R,60000000,1998,6.1,Action
